 1.0000000000018848E+004 1630
 0.000000E+000, 4.766700E-003, 0.000000E+000, 0.000000E+000, 1.000000E+000, 1.000000E+000, 0.000000E+000,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 0.0000000E+000
 5.000000E+001, 8.669700E-003, 0.000000E+000, 0.000000E+000, 1.000000E+000, 1.876138E-004, 0.000000E+000,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002, 0.0000000E+000, 8.0034000E-005, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 8.0034000E-005
 1.000000E+002, 8.571000E-003, 0.000000E+000, 0.000000E+000, 1.000000E+000, 1.975203E-005, 0.000000E+000,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002, 0.0000000E+000, 8.4260000E-006, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 8.4260000E-006
 1.500000E+002, 8.051000E-003, 0.000000E+000, 0.000000E+000, 1.000000E+000,-5.370832E-002, 0.000000E+000,-1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002, 0.0000000E+000,-2.2911379E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001,-2.2911379E-002
 2.010642E+002, 1.189092E+000, 0.000000E+000, 3.950068E+001, 1.000000E+000, 8.672902E-002,-8.513983E-003,-1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-1.7027967E-003,-3.3734036E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001,-2.8749127E-002
 2.554841E+002, 4.388880E+000, 0.000000E+000, 1.692669E+001, 1.000000E+000, 8.139247E-002,-2.310562E-002,-1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-4.6211239E-003,-2.9080831E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001,-2.4669417E-002
 3.131855E+002, 9.679785E+000, 0.000000E+000, 5.420506E+000, 1.000000E+000, 7.672541E-002,-3.657660E-002,-1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-7.3153199E-003,-1.7908553E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001,-1.9130900E-002
 3.711084E+002, 1.621030E+001, 0.000000E+000, 2.881997E+001, 1.000000E+000, 6.258517E-002,-4.347951E-002,-1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-8.6959021E-003,-8.4880430E-003, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001,-1.2836413E-002
 4.270146E+002, 2.306581E+001, 0.000000E+000, 1.044806E+001, 1.000000E+000, 3.520217E-002,-4.339936E-002,-1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-8.6798718E-003,-1.6633130E-003, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001,-5.6094614E-003
 4.810222E+002, 2.979028E+001, 0.000000E+000, 4.147598E+001, 1.000000E+000, 2.308150E-003,-3.795292E-002,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-7.5905830E-003, 4.5219563E-003, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 1.3788496E-003
 5.341340E+002, 3.614076E+001, 0.000000E+000, 3.425205E+001, 1.000000E+000,-2.974975E-002,-2.845920E-002,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-5.6918395E-003, 1.0657211E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 7.6613556E-003
 5.871877E+002, 4.187276E+001, 0.000000E+000, 3.092312E+001, 1.000000E+000,-5.820368E-002,-1.591191E-002,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-3.1823820E-003, 1.6065704E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 1.3298395E-002
 6.406647E+002, 4.672184E+001, 0.000000E+000, 3.836457E+001, 1.000000E+000,-8.042450E-002,-1.472385E-003,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002,-2.9447700E-004, 1.9935640E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 1.7948757E-002
 6.947752E+002, 5.045660E+001, 0.000000E+000, 4.529669E+001, 1.000000E+000, 9.345521E-002, 1.330471E-002,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002, 2.6609418E-003, 2.1871464E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 2.0944113E-002
 7.496626E+002, 5.292973E+001, 0.000000E+000, 4.417710E+001, 1.000000E+000, 9.573827E-002, 2.665495E-002,1, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0000000E-002, 5.3309908E-003, 2.1890182E-002, 0.0000000E+000, 0.0000000E+000, 5.0000000E+001, 2.1922838E-002
