  20141.4       304.058     0.0 1.0   0.00000    
  20100.3       318.643     0.0 1.0   0.00000    
  20042.0       323.226     0.0 1.0   0.00000    
  20002.3       318.217     0.0 1.0   0.00000    
  19966.6       309.108     0.0 1.0   0.00000    
  19933.4       297.572     0.0 1.0   0.00000    
  19883.9       276.490     0.0 1.0   0.00000    
  19850.8       261.476     0.0 1.0   0.00000    
  19815.8       245.709     0.0 1.0   0.00000    
  19754.7       219.863     0.0 1.0   0.00000    
  19719.6       206.971     0.0 1.0   0.00000    
  19684.4       195.668     0.0 1.0   0.00000    
  19643.4       184.753     0.0 1.0   0.00000    
  19600.7       176.128     0.0 1.0   0.00000    
  19543.7       169.271     0.0 1.0   0.00000    
  19489.1       168.148     0.0 1.0   0.00000    
  19431.9       173.279     0.0 1.0   0.00000    
  19371.5       186.823     0.0 1.0   0.00000    
  19338.7       198.274     0.0 1.0   0.00000    
  19307.2       212.540     0.0 1.0   0.00000    
  19272.3       233.003     0.0 1.0   0.00000    
  19239.4       257.955     0.0 1.0   0.00000    
  19197.9       301.396     0.0 1.0   0.00000    
  19173.3       337.698     0.0 1.0   0.00000    
  19154.1       376.476     0.0 1.0   0.00000    
  19142.9       408.473     0.0 1.0   0.00000    
  19134.9       441.422     0.0 1.0   0.00000    
  19128.4       502.472     0.0 1.0   0.00000    
  19130.1       554.267     0.0 1.0   0.00000    
  19137.6       607.389     0.0 1.0   0.00000    
  19146.6       649.011     0.0 1.0   0.00000    
  19157.1       688.573     0.0 1.0   0.00000    
  19166.7       721.344     0.0 1.0   0.00000    
  19176.7       753.912     0.0 1.0   0.00000    
  19190.7       800.350     0.0 1.0   0.00000    
  19204.0       848.612     0.0 1.0   0.00000    
  19213.3       889.399     0.0 1.0   0.00000    
  19220.6       932.852     0.0 1.0   0.00000    
  19225.0       985.374     0.0 1.0   0.00000    
  19222.9       1047.25     0.0 1.0   0.00000    
  19214.7       1095.12     0.0 1.0   0.00000    
  19199.9       1142.18     0.0 1.0   0.00000    
  19182.4       1179.81     0.0 1.0   0.00000    
  19160.3       1214.77     0.0 1.0   0.00000    
  19129.9       1250.82     0.0 1.0   0.00000    
  19094.0       1282.24     0.0 1.0   0.00000    
  19064.9       1301.80     0.0 1.0   0.00000    
  19034.0       1318.18     0.0 1.0   0.00000    
  18970.7       1340.70     0.0 1.0   0.00000    
  18935.7       1348.38     0.0 1.0   0.00000    
  18901.3       1353.20     0.0 1.0   0.00000    
  18851.8       1356.18     0.0 1.0   0.00000    
  18807.1       1355.83     0.0 1.0   0.00000    
  18770.0       1353.94     0.0 1.0   0.00000    
  18733.9       1351.10     0.0 1.0   0.00000    
  18672.1       1344.75     0.0 1.0   0.00000    
  18625.0       1339.61     0.0 1.0   0.00000    
  18581.7       1335.03     0.0 1.0   0.00000    
  18533.5       1330.38     0.0 1.0   0.00000    
  18499.6       1327.48     0.0 1.0   0.00000    
  18465.7       1324.90     0.0 1.0   0.00000    
  18401.8       1320.84     0.0 1.0   0.00000    
  18341.6       1317.69     0.0 1.0   0.00000    
  18297.8       1315.54     0.0 1.0   0.00000    
  18255.6       1313.41     0.0 1.0   0.00000    
  18203.8       1310.50     0.0 1.0   0.00000    
  18152.5       1306.99     0.0 1.0   0.00000    
  18094.6       1301.95     0.0 1.0   0.00000    
  18034.4       1295.13     0.0 1.0   0.00000    
  17980.8       1287.39     0.0 1.0   0.00000    
  17923.7       1277.10     0.0 1.0   0.00000    
  17880.0       1267.53     0.0 1.0   0.00000    
  17834.2       1255.74     0.0 1.0   0.00000    
  17777.8       1238.28     0.0 1.0   0.00000    
  17716.5       1214.82     0.0 1.0   0.00000    
  17674.8       1195.49     0.0 1.0   0.00000    
  17633.5       1173.07     0.0 1.0   0.00000    
  17583.8       1140.62     0.0 1.0   0.00000    
  17533.9       1099.96     0.0 1.0   0.00000    
  17495.0       1060.09     0.0 1.0   0.00000    
  17459.5       1014.09     0.0 1.0   0.00000    
  17436.7       976.688     0.0 1.0   0.00000    
  17417.8       937.085     0.0 1.0   0.00000    
  17401.5       889.686     0.0 1.0   0.00000    
  17392.7       850.260     0.0 1.0   0.00000    
  17388.1       808.131     0.0 1.0   0.00000    
  17390.8       741.801     0.0 1.0   0.00000    
  17399.5       699.745     0.0 1.0   0.00000    
  17413.3       660.240     0.0 1.0   0.00000    
  17436.2       617.289     0.0 1.0   0.00000    
  17466.8       578.121     0.0 1.0   0.00000    
  17499.8       548.499     0.0 1.0   0.00000    
  17538.3       524.422     0.0 1.0   0.00000    
  17570.9       510.659     0.0 1.0   0.00000    
  17604.8       501.609     0.0 1.0   0.00000    
  17647.6       497.051     0.0 1.0   0.00000    
  17687.6       499.217     0.0 1.0   0.00000    
  17731.3       508.589     0.0 1.0   0.00000    
  17771.9       523.981     0.0 1.0   0.00000    
  17826.6       555.784     0.0 1.0   0.00000    
  17876.0       595.540     0.0 1.0   0.00000    
  17909.4       627.726     0.0 1.0   0.00000    
  17937.9       657.894     0.0 1.0   0.00000    
  17960.4       682.754     0.0 1.0   0.00000    
  17994.0       720.764     0.0 1.0   0.00000    
  18029.0       759.613     0.0 1.0   0.00000    
  18073.0       805.527     0.0 1.0   0.00000    
  18121.7       850.829     0.0 1.0   0.00000    
  18149.5       873.719     0.0 1.0   0.00000    
  18178.2       895.298     0.0 1.0   0.00000    
  18218.2       921.955     0.0 1.0   0.00000    
  18262.5       946.956     0.0 1.0   0.00000    
  18296.9       963.266     0.0 1.0   0.00000    
  18332.6       977.447     0.0 1.0   0.00000    
  18376.9       991.314     0.0 1.0   0.00000    
  18425.1       1001.74     0.0 1.0   0.00000    
  18490.4       1008.08     0.0 1.0   0.00000    
  18539.5       1006.58     0.0 1.0   0.00000    
  18586.8       999.553     0.0 1.0   0.00000    
  18629.9       987.747     0.0 1.0   0.00000    
  18672.7       969.833     0.0 1.0   0.00000    
  18709.8       948.000     0.0 1.0   0.00000    
  18745.0       919.784     0.0 1.0   0.00000    
  18771.4       891.274     0.0 1.0   0.00000    
  18793.6       859.123     0.0 1.0   0.00000    
  18812.0       820.130     0.0 1.0   0.00000    
  18823.2       778.643     0.0 1.0   0.00000    
  18826.5       730.096     0.0 1.0   0.00000    
  18819.1       681.570     0.0 1.0   0.00000    
  18795.9       626.168     0.0 1.0   0.00000    
  18759.3       578.865     0.0 1.0   0.00000    
  18720.0       546.322     0.0 1.0   0.00000    
  18678.2       522.355     0.0 1.0   0.00000    
  18640.0       506.505     0.0 1.0   0.00000    
  18588.8       491.222     0.0 1.0   0.00000    
  18548.3       481.909     0.0 1.0   0.00000    
  18510.1       474.246     0.0 1.0   0.00000    
  18472.2       466.863     0.0 1.0   0.00000    
  18432.1       458.431     0.0 1.0   0.00000    
  18389.0       447.791     0.0 1.0   0.00000    
  18344.2       433.999     0.0 1.0   0.00000    
  18296.5       415.079     0.0 1.0   0.00000    
  18252.0       392.039     0.0 1.0   0.00000    
  18206.3       361.150     0.0 1.0   0.00000    
  18174.5       333.533     0.0 1.0   0.00000    
  18145.7       302.263     0.0 1.0   0.00000    
  18115.6       259.171     0.0 1.0   0.00000    
  18091.3       208.816     0.0 1.0   0.00000    
  18074.6       146.808     0.0 1.0   0.00000    
  18070.7       107.395     0.0 1.0   0.00000    
  18071.9       69.1533     0.0 1.0   0.00000    
  18079.2       25.9227     0.0 1.0   0.00000    
  18092.6      -15.6094     0.0 1.0   0.00000    
  18111.7      -54.4635     0.0 1.0   0.00000    
  18134.2      -88.3154     0.0 1.0   0.00000    
  18163.3      -122.066     0.0 1.0   0.00000    
  18195.8      -152.028     0.0 1.0   0.00000    
  18247.3      -189.063     0.0 1.0   0.00000    
  18294.2      -216.036     0.0 1.0   0.00000    
  18335.9      -236.436     0.0 1.0   0.00000    
  18378.5      -254.863     0.0 1.0   0.00000    
  18418.7      -270.646     0.0 1.0   0.00000    
  18476.0      -291.157     0.0 1.0   0.00000    
  18530.0      -309.163     0.0 1.0   0.00000    
  18584.2      -326.309     0.0 1.0   0.00000    
  18619.0      -337.012     0.0 1.0   0.00000    
  18652.3      -347.111     0.0 1.0   0.00000    
  18710.2      -364.345     0.0 1.0   0.00000    
  18773.2      -383.198     0.0 1.0   0.00000    
  18823.7      -398.798     0.0 1.0   0.00000    
  18876.9      -416.227     0.0 1.0   0.00000    
  18921.9      -432.266     0.0 1.0   0.00000    
  18966.8      -449.966     0.0 1.0   0.00000    
  19009.0      -468.697     0.0 1.0   0.00000    
  19053.0      -490.908     0.0 1.0   0.00000    
  19091.6      -513.365     0.0 1.0   0.00000    
  19131.3      -539.987     0.0 1.0   0.00000    
  19163.1      -564.550     0.0 1.0   0.00000    
  19193.8      -591.639     0.0 1.0   0.00000    
  19226.1      -624.691     0.0 1.0   0.00000    
  19257.6      -662.671     0.0 1.0   0.00000    
  19280.2      -694.683     0.0 1.0   0.00000    
  19300.6      -728.334     0.0 1.0   0.00000    
  19321.9      -770.209     0.0 1.0   0.00000    
  19340.1      -815.029     0.0 1.0   0.00000    
  19357.1      -871.617     0.0 1.0   0.00000    
  19368.2      -932.942     0.0 1.0   0.00000    
  19371.4      -972.281     0.0 1.0   0.00000    
  19371.4      -1011.36     0.0 1.0   0.00000    
  19367.3      -1054.94     0.0 1.0   0.00000    
  19358.3      -1099.49     0.0 1.0   0.00000    
  19345.1      -1139.28     0.0 1.0   0.00000    
  19326.5      -1178.36     0.0 1.0   0.00000    
  19298.7      -1219.31     0.0 1.0   0.00000    
  19262.2      -1256.19     0.0 1.0   0.00000    
  19211.9      -1288.35     0.0 1.0   0.00000    
  19152.6      -1306.78     0.0 1.0   0.00000    
  19114.2      -1309.31     0.0 1.0   0.00000    
  19077.1      -1304.91     0.0 1.0   0.00000    
  19029.2      -1288.37     0.0 1.0   0.00000    
  18990.4      -1263.80     0.0 1.0   0.00000    
  18946.5      -1217.81     0.0 1.0   0.00000    
  18915.5      -1165.20     0.0 1.0   0.00000    
  18899.1      -1126.94     0.0 1.0   0.00000    
  18885.9      -1089.75     0.0 1.0   0.00000    
  18875.4      -1057.57     0.0 1.0   0.00000    
  18855.9      -997.870     0.0 1.0   0.00000    
  18839.5      -957.012     0.0 1.0   0.00000    
  18816.7      -912.056     0.0 1.0   0.00000    
  18788.2      -870.421     0.0 1.0   0.00000    
  18748.5      -830.110     0.0 1.0   0.00000    
  18712.0      -805.380     0.0 1.0   0.00000    
  18670.5      -788.055     0.0 1.0   0.00000    
  18618.0      -780.077     0.0 1.0   0.00000    
  18564.5      -787.948     0.0 1.0   0.00000    
  18511.7      -816.008     0.0 1.0   0.00000    
  18476.2      -856.880     0.0 1.0   0.00000    
  18459.8      -896.507     0.0 1.0   0.00000    
  18454.7      -933.095     0.0 1.0   0.00000    
  18459.4      -978.143     0.0 1.0   0.00000    
  18472.2      -1018.25     0.0 1.0   0.00000    
  18487.3      -1050.89     0.0 1.0   0.00000    
  18504.9      -1084.46     0.0 1.0   0.00000    
  18522.8      -1118.52     0.0 1.0   0.00000    
  18542.2      -1159.98     0.0 1.0   0.00000    
  18560.5      -1215.84     0.0 1.0   0.00000    
  18566.5      -1259.66     0.0 1.0   0.00000    
  18564.2      -1305.92     0.0 1.0   0.00000    
  18556.3      -1339.54     0.0 1.0   0.00000    
  18542.7      -1371.49     0.0 1.0   0.00000    
  18501.0      -1424.48     0.0 1.0   0.00000    
  18468.7      -1447.45     0.0 1.0   0.00000    
  18434.5      -1462.55     0.0 1.0   0.00000    
  18376.0      -1472.79     0.0 1.0   0.00000    
  18326.1      -1469.74     0.0 1.0   0.00000    
  18288.3      -1461.83     0.0 1.0   0.00000    
  18256.6      -1452.27     0.0 1.0   0.00000    
  18225.0      -1440.88     0.0 1.0   0.00000    
  18163.5      -1415.74     0.0 1.0   0.00000    
  18104.2      -1393.32     0.0 1.0   0.00000    
  18055.3      -1378.84     0.0 1.0   0.00000    
  17993.1      -1367.05     0.0 1.0   0.00000    
  17925.8      -1363.85     0.0 1.0   0.00000    
  17890.6      -1366.45     0.0 1.0   0.00000    
  17855.7      -1372.09     0.0 1.0   0.00000    
  17795.2      -1389.73     0.0 1.0   0.00000    
  17735.7      -1418.37     0.0 1.0   0.00000    
  17704.9      -1438.83     0.0 1.0   0.00000    
  17676.7      -1462.11     0.0 1.0   0.00000    
  17641.8      -1498.91     0.0 1.0   0.00000    
  17620.0      -1528.68     0.0 1.0   0.00000    
  17601.4      -1560.58     0.0 1.0   0.00000    
  17577.3      -1619.17     0.0 1.0   0.00000    
  17565.9      -1663.05     0.0 1.0   0.00000    
  17559.7      -1705.62     0.0 1.0   0.00000    
  17558.0      -1772.75     0.0 1.0   0.00000    
  17561.6      -1818.07     0.0 1.0   0.00000    
  17567.1      -1855.26     0.0 1.0   0.00000    
  17579.7      -1914.13     0.0 1.0   0.00000    
  17595.2      -1971.36     0.0 1.0   0.00000    
  17612.1      -2027.66     0.0 1.0   0.00000    
  17622.7      -2062.63     0.0 1.0   0.00000    
  17632.6      -2096.10     0.0 1.0   0.00000    
  17644.2      -2138.42     0.0 1.0   0.00000    
  17655.0      -2183.66     0.0 1.0   0.00000    
  17664.8      -2237.34     0.0 1.0   0.00000    
  17670.7      -2295.29     0.0 1.0   0.00000    
  17670.3      -2360.75     0.0 1.0   0.00000    
  17665.0      -2405.40     0.0 1.0   0.00000    
  17655.1      -2449.34     0.0 1.0   0.00000    
  17636.2      -2501.48     0.0 1.0   0.00000    
  17608.2      -2552.94     0.0 1.0   0.00000    
  17587.0      -2581.87     0.0 1.0   0.00000    
  17563.0      -2608.28     0.0 1.0   0.00000    
  17523.6      -2641.90     0.0 1.0   0.00000    
  17482.6      -2667.68     0.0 1.0   0.00000    
  17444.2      -2685.41     0.0 1.0   0.00000    
  17403.6      -2698.75     0.0 1.0   0.00000    
  17370.5      -2706.22     0.0 1.0   0.00000    
  17336.8      -2711.06     0.0 1.0   0.00000    
  17270.6      -2713.66     0.0 1.0   0.00000    
  17209.2      -2709.56     0.0 1.0   0.00000    
  17147.7      -2700.70     0.0 1.0   0.00000    
  17105.1      -2692.59     0.0 1.0   0.00000    
  17064.4      -2683.74     0.0 1.0   0.00000    
  17030.5      -2675.75     0.0 1.0   0.00000    
  16996.5      -2667.34     0.0 1.0   0.00000    
  16936.1      -2651.61     0.0 1.0   0.00000    
  16894.0      -2640.24     0.0 1.0   0.00000    
  16853.2      -2628.86     0.0 1.0   0.00000    
  16817.0      -2618.47     0.0 1.0   0.00000    
  16779.5      -2607.24     0.0 1.0   0.00000    
  16717.5      -2587.38     0.0 1.0   0.00000    
  16660.7      -2567.09     0.0 1.0   0.00000    
  16627.0      -2553.70     0.0 1.0   0.00000    
  16593.3      -2539.06     0.0 1.0   0.00000    
  16547.3      -2516.68     0.0 1.0   0.00000    
  16500.7      -2490.44     0.0 1.0   0.00000    
  16455.4      -2460.31     0.0 1.0   0.00000    
  16407.7      -2421.80     0.0 1.0   0.00000    
