118 100     -1.00000
118 114     -1.00000
119 89     -1.00000
119 100     -1.00000
119 101     -1.00000
119 114     -1.00000
120 89     -1.00000
120 102     -1.00000
120 114     -1.00000
121 89     -1.00000
121 103     -1.00000
121 113     -1.00000
122 89     -1.00000
122 104     -1.00000
122 105     -1.00000
122 106     -1.00000
122 111     -1.00000
122 112     -1.00000
123 89     -1.00000
123 107     -1.00000
123 108     -1.00000
123 109     -1.00000
123 110     -1.00000
124 90     -1.00000
125 90     -1.00000
125 91     -1.00000
126 92     -1.00000
126 93     -1.00000
127 93     -1.00000
127 94     -1.00000
128 95     -1.00000
128 96     -1.00000
128 97     -1.00000
128 98     -1.00000
129 99     -1.00000
129 100     -1.00000
130 101     -1.00000
131 102     -1.00000
132 102     -1.00000
133 102     -1.00000
134 102     -1.00000
135 101     -1.00000
136 101     -1.00000
137 98     -1.00000
137 99     -1.00000
137 100     -1.00000
138 96     -1.00000
138 97     -1.00000
139 94     -1.00000
139 95     -1.00000
140 94     -1.00000
141 94     -1.00000
142 94     -1.00000
143 95     -1.00000
144 95     -1.00000
144 96     -1.00000
144 97     -1.00000
145 98     -1.00000
145 99     -1.00000
145 100     -1.00000
146 101     -1.00000
147 102     -1.00000
148 103     -1.00000
149 103     -1.00000
150 103     -1.00000
151 103     -1.00000
152 103     -1.00000
153 103     -1.00000
154 104     -1.00000
155 104     -1.00000
155 105     -1.00000
155 106     -1.00000
155 109     -1.00000
156 107     -1.00000
156 108     -1.00000
156 110     -1.00000
156 111     -1.00000
156 112     -1.00000
157 113     -1.00000
158 114     -1.00000
159 114     -1.00000
160 115     -1.00000
161 115     -1.00000
162 115     -1.00000
163 116     -1.00000
164 116     -1.00000
165 116     -1.00000
166 116     -1.00000
167 116     -1.00000
168 95     -1.00000
168 96     -1.00000
168 97     -1.00000
168 98     -1.00000
168 99     -1.00000
168 100     -1.00000
168 115     -1.00000
169 93     -1.00000
169 94     -1.00000
169 101     -1.00000
169 102     -1.00000
169 103     -1.00000
169 104     -1.00000
169 115     -1.00000
170 92     -1.00000
170 93     -1.00000
170 104     -1.00000
170 105     -1.00000
170 106     -1.00000
170 113     -1.00000
170 114     -1.00000
171 92     -1.00000
171 107     -1.00000
171 108     -1.00000
171 109     -1.00000
171 110     -1.00000
171 111     -1.00000
171 112     -1.00000
171 113     -1.00000
172 92     -1.00000
173 91     -1.00000
174 92     -1.00000
175 92     -1.00000
176 92     -1.00000
177 93     -1.00000
178 94     -1.00000
178 95     -1.00000
179 96     -1.00000
179 97     -1.00000
180 98     -1.00000
180 99     -1.00000
180 100     -1.00000
180 101     -1.00000
180 102     -1.00000
180 103     -1.00000
180 104     -1.00000
180 105     -1.00000
181 106     -1.00000
181 107     -1.00000
182 108     -1.00000
183 109     -1.00000
184 109     -1.00000
185 109     -1.00000
186 109     -1.00000
187 91     -1.00000
187 92     -1.00000
187 93     -1.00000
187 94     -1.00000
187 95     -1.00000
187 108     -1.00000
188 90     -1.00000
188 91     -1.00000
188 96     -1.00000
188 97     -1.00000
188 98     -1.00000
188 107     -1.00000
188 108     -1.00000
189 89     -1.00000
189 99     -1.00000
189 100     -1.00000
189 101     -1.00000
189 105     -1.00000
189 106     -1.00000
189 107     -1.00000
190 89     -1.00000
190 102     -1.00000
190 103     -1.00000
190 104     -1.00000
191 89     -1.00000
192 76     -1.00000
192 77     -1.00000
192 78     -1.00000
192 79     -1.00000
192 80     -1.00000
192 89     -1.00000
193 74     -1.00000
193 75     -1.00000
193 81     -1.00000
193 82     -1.00000
193 89     -1.00000
194 73     -1.00000
194 82     -1.00000
194 83     -1.00000
194 89     -1.00000
194 90     -1.00000
195 73     -1.00000
195 84     -1.00000
195 91     -1.00000
196 73     -1.00000
196 85     -1.00000
196 92     -1.00000
196 93     -1.00000
197 73     -1.00000
197 86     -1.00000
197 94     -1.00000
197 95     -1.00000
197 96     -1.00000
197 97     -1.00000
198 72     -1.00000
198 87     -1.00000
198 98     -1.00000
198 99     -1.00000
198 100     -1.00000
198 101     -1.00000
199 73     -1.00000
199 87     -1.00000
199 101     -1.00000
199 102     -1.00000
200 73     -1.00000
200 88     -1.00000
200 103     -1.00000
201 73     -1.00000
201 74     -1.00000
201 89     -1.00000
201 103     -1.00000
202 74     -1.00000
202 89     -1.00000
202 90     -1.00000
202 103     -1.00000
203 75     -1.00000
203 90     -1.00000
203 103     -1.00000
204 76     -1.00000
204 77     -1.00000
204 91     -1.00000
204 92     -1.00000
204 103     -1.00000
205 78     -1.00000
205 79     -1.00000
205 93     -1.00000
205 94     -1.00000
205 101     -1.00000
205 102     -1.00000
206 79     -1.00000
206 80     -1.00000
206 95     -1.00000
206 96     -1.00000
206 97     -1.00000
206 98     -1.00000
206 99     -1.00000
206 100     -1.00000
207 81     -1.00000
207 82     -1.00000
208 82     -1.00000
208 83     -1.00000
209 84     -1.00000
210 85     -1.00000
211 85     -1.00000
212 86     -1.00000
213 86     -1.00000
214 86     -1.00000
215 86     -1.00000
216 87     -1.00000
217 87     -1.00000
218 87     -1.00000
219 88     -1.00000
219 115     -1.00000
219 116     -1.00000
219 117     -1.00000
219 118     -1.00000
219 119     -1.00000
220 88     -1.00000
220 113     -1.00000
220 114     -1.00000
220 120     -1.00000
220 121     -1.00000
221 89     -1.00000
221 112     -1.00000
221 121     -1.00000
222 90     -1.00000
222 91     -1.00000
222 92     -1.00000
222 111     -1.00000
222 122     -1.00000
223 93     -1.00000
223 94     -1.00000
223 95     -1.00000
223 96     -1.00000
223 108     -1.00000
223 109     -1.00000
223 110     -1.00000
223 122     -1.00000
224 97     -1.00000
224 98     -1.00000
224 99     -1.00000
224 100     -1.00000
224 101     -1.00000
224 102     -1.00000
224 103     -1.00000
224 104     -1.00000
224 105     -1.00000
224 106     -1.00000
224 107     -1.00000
224 122     -1.00000
225 122     -1.00000
226 122     -1.00000
227 122     -1.00000
228 122     -1.00000
229 122     -1.00000
230 121     -1.00000
231 121     -1.00000
232 120     -1.00000
233 118     -1.00000
233 119     -1.00000
234 117     -1.00000
234 118     -1.00000
235 115     -1.00000
235 116     -1.00000
236 91     -1.00000
236 92     -1.00000
236 93     -1.00000
236 94     -1.00000
236 95     -1.00000
236 96     -1.00000
236 112     -1.00000
236 113     -1.00000
236 114     -1.00000
237 89     -1.00000
237 90     -1.00000
237 96     -1.00000
237 97     -1.00000
237 98     -1.00000
237 99     -1.00000
237 100     -1.00000
237 101     -1.00000
237 102     -1.00000
237 103     -1.00000
237 104     -1.00000
237 105     -1.00000
237 106     -1.00000
237 107     -1.00000
237 108     -1.00000
237 109     -1.00000
237 110     -1.00000
237 111     -1.00000
238 87     -1.00000
238 88     -1.00000
239 87     -1.00000
239 137     -1.00000
239 138     -1.00000
239 139     -1.00000
240 86     -1.00000
240 135     -1.00000
240 136     -1.00000
240 140     -1.00000
240 141     -1.00000
241 86     -1.00000
241 135     -1.00000
241 142     -1.00000
242 86     -1.00000
242 134     -1.00000
242 143     -1.00000
243 86     -1.00000
243 134     -1.00000
243 144     -1.00000
244 86     -1.00000
244 134     -1.00000
244 145     -1.00000
245 86     -1.00000
245 134     -1.00000
245 145     -1.00000
246 86     -1.00000
246 87     -1.00000
246 135     -1.00000
246 145     -1.00000
247 87     -1.00000
247 136     -1.00000
247 137     -1.00000
247 145     -1.00000
248 87     -1.00000
248 138     -1.00000
248 145     -1.00000
249 88     -1.00000
249 89     -1.00000
249 108     -1.00000
249 109     -1.00000
249 110     -1.00000
249 111     -1.00000
249 112     -1.00000
249 139     -1.00000
249 140     -1.00000
249 145     -1.00000
250 89     -1.00000
250 90     -1.00000
250 104     -1.00000
250 105     -1.00000
250 106     -1.00000
250 107     -1.00000
250 112     -1.00000
250 113     -1.00000
250 114     -1.00000
250 140     -1.00000
250 141     -1.00000
250 145     -1.00000
251 91     -1.00000
251 92     -1.00000
251 93     -1.00000
251 100     -1.00000
251 101     -1.00000
251 102     -1.00000
251 103     -1.00000
251 115     -1.00000
251 128     -1.00000
251 129     -1.00000
251 130     -1.00000
251 131     -1.00000
251 141     -1.00000
251 145     -1.00000
252 94     -1.00000
252 95     -1.00000
252 96     -1.00000
252 97     -1.00000
252 98     -1.00000
252 99     -1.00000
252 116     -1.00000
252 126     -1.00000
252 127     -1.00000
252 132     -1.00000
252 133     -1.00000
252 142     -1.00000
252 145     -1.00000
253 116     -1.00000
253 126     -1.00000
253 133     -1.00000
253 142     -1.00000
253 145     -1.00000
254 117     -1.00000
254 125     -1.00000
254 134     -1.00000
254 142     -1.00000
254 145     -1.00000
255 117     -1.00000
255 125     -1.00000
255 134     -1.00000
255 142     -1.00000
255 145     -1.00000
256 117     -1.00000
256 125     -1.00000
256 135     -1.00000
256 142     -1.00000
256 145     -1.00000
257 117     -1.00000
257 125     -1.00000
257 136     -1.00000
257 137     -1.00000
257 140     -1.00000
257 141     -1.00000
257 144     -1.00000
258 116     -1.00000
258 117     -1.00000
258 125     -1.00000
258 137     -1.00000
258 138     -1.00000
258 139     -1.00000
258 144     -1.00000
259 116     -1.00000
259 125     -1.00000
259 144     -1.00000
260 116     -1.00000
260 125     -1.00000
260 144     -1.00000
261 116     -1.00000
261 125     -1.00000
261 143     -1.00000
262 116     -1.00000
262 125     -1.00000
262 143     -1.00000
263 116     -1.00000
263 124     -1.00000
263 142     -1.00000
264 117     -1.00000
264 124     -1.00000
264 142     -1.00000
265 117     -1.00000
265 118     -1.00000
265 122     -1.00000
265 123     -1.00000
265 141     -1.00000
266 103     -1.00000
266 104     -1.00000
266 105     -1.00000
266 106     -1.00000
266 107     -1.00000
266 119     -1.00000
266 120     -1.00000
266 121     -1.00000
266 140     -1.00000
266 141     -1.00000
267 101     -1.00000
267 102     -1.00000
267 108     -1.00000
267 109     -1.00000
267 110     -1.00000
267 111     -1.00000
267 112     -1.00000
267 140     -1.00000
268 99     -1.00000
268 100     -1.00000
268 113     -1.00000
268 114     -1.00000
268 115     -1.00000
268 116     -1.00000
268 139     -1.00000
269 98     -1.00000
269 117     -1.00000
269 118     -1.00000
269 119     -1.00000
269 120     -1.00000
269 121     -1.00000
269 138     -1.00000
270 98     -1.00000
270 122     -1.00000
270 123     -1.00000
270 124     -1.00000
270 136     -1.00000
270 137     -1.00000
271 97     -1.00000
271 125     -1.00000
271 126     -1.00000
271 127     -1.00000
271 128     -1.00000
271 134     -1.00000
271 135     -1.00000
271 136     -1.00000
272 97     -1.00000
272 128     -1.00000
272 129     -1.00000
272 130     -1.00000
272 131     -1.00000
272 132     -1.00000
272 133     -1.00000
273 97     -1.00000
274 97     -1.00000
275 97     -1.00000
276 97     -1.00000
277 97     -1.00000
278 98     -1.00000
279 98     -1.00000
280 99     -1.00000
281 99     -1.00000
282 100     -1.00000
283 100     -1.00000
283 101     -1.00000
284 101     -1.00000
285 102     -1.00000
286 103     -1.00000
287 103     -1.00000
288 104     -1.00000
289 84     -1.00000
289 85     -1.00000
289 86     -1.00000
289 104     -1.00000
290 82     -1.00000
290 83     -1.00000
290 87     -1.00000
290 88     -1.00000
290 105     -1.00000
291 81     -1.00000
291 89     -1.00000
291 105     -1.00000
292 80     -1.00000
292 90     -1.00000
292 105     -1.00000
293 80     -1.00000
293 90     -1.00000
293 105     -1.00000
294 79     -1.00000
294 91     -1.00000
294 105     -1.00000
295 79     -1.00000
295 92     -1.00000
295 105     -1.00000
296 79     -1.00000
296 92     -1.00000
296 105     -1.00000
297 79     -1.00000
297 92     -1.00000
297 105     -1.00000
298 79     -1.00000
298 93     -1.00000
298 105     -1.00000
299 79     -1.00000
299 93     -1.00000
299 104     -1.00000
299 105     -1.00000
300 79     -1.00000
300 80     -1.00000
300 94     -1.00000
300 104     -1.00000
301 80     -1.00000
301 94     -1.00000
301 104     -1.00000
302 80     -1.00000
302 94     -1.00000
302 104     -1.00000
303 81     -1.00000
303 95     -1.00000
303 104     -1.00000
304 82     -1.00000
304 95     -1.00000
304 104     -1.00000
305 82     -1.00000
305 96     -1.00000
305 105     -1.00000
306 83     -1.00000
306 96     -1.00000
306 105     -1.00000
307 84     -1.00000
307 97     -1.00000
307 106     -1.00000
307 107     -1.00000
307 108     -1.00000
308 85     -1.00000
308 86     -1.00000
308 98     -1.00000
308 109     -1.00000
308 110     -1.00000
308 111     -1.00000
309 86     -1.00000
309 87     -1.00000
309 98     -1.00000
309 99     -1.00000
309 112     -1.00000
309 113     -1.00000
309 114     -1.00000
310 88     -1.00000
310 99     -1.00000
310 114     -1.00000
310 115     -1.00000
311 89     -1.00000
311 90     -1.00000
311 100     -1.00000
311 115     -1.00000
312 91     -1.00000
312 92     -1.00000
312 101     -1.00000
312 116     -1.00000
313 92     -1.00000
313 93     -1.00000
313 102     -1.00000
313 116     -1.00000
314 93     -1.00000
314 94     -1.00000
314 103     -1.00000
314 104     -1.00000
314 115     -1.00000
314 116     -1.00000
315 94     -1.00000
315 95     -1.00000
315 105     -1.00000
315 114     -1.00000
316 70     -1.00000
316 71     -1.00000
316 72     -1.00000
316 73     -1.00000
316 74     -1.00000
316 95     -1.00000
316 106     -1.00000
316 107     -1.00000
316 113     -1.00000
317 69     -1.00000
317 70     -1.00000
317 75     -1.00000
317 76     -1.00000
317 96     -1.00000
317 108     -1.00000
317 109     -1.00000
317 110     -1.00000
317 111     -1.00000
317 112     -1.00000
318 68     -1.00000
318 77     -1.00000
318 96     -1.00000
319 68     -1.00000
319 78     -1.00000
319 79     -1.00000
319 96     -1.00000
320 67     -1.00000
320 79     -1.00000
320 80     -1.00000
320 96     -1.00000
321 67     -1.00000
321 81     -1.00000
321 95     -1.00000
322 67     -1.00000
322 82     -1.00000
322 95     -1.00000
323 67     -1.00000
323 83     -1.00000
323 84     -1.00000
323 93     -1.00000
323 94     -1.00000
324 67     -1.00000
324 85     -1.00000
324 86     -1.00000
324 87     -1.00000
324 88     -1.00000
324 89     -1.00000
324 90     -1.00000
324 91     -1.00000
324 92     -1.00000
325 67     -1.00000
326 68     -1.00000
326 69     -1.00000
327 69     -1.00000
328 70     -1.00000
328 71     -1.00000
329 72     -1.00000
330 72     -1.00000
330 73     -1.00000
331 74     -1.00000
331 75     -1.00000
331 76     -1.00000
332 77     -1.00000
332 78     -1.00000
332 79     -1.00000
333 54     -1.00000
333 55     -1.00000
333 56     -1.00000
333 57     -1.00000
333 58     -1.00000
333 59     -1.00000
333 60     -1.00000
333 80     -1.00000
333 81     -1.00000
333 82     -1.00000
334 52     -1.00000
334 53     -1.00000
334 61     -1.00000
334 62     -1.00000
334 83     -1.00000
334 84     -1.00000
335 51     -1.00000
335 62     -1.00000
335 85     -1.00000
335 86     -1.00000
336 50     -1.00000
336 63     -1.00000
336 64     -1.00000
336 87     -1.00000
337 50     -1.00000
337 65     -1.00000
337 87     -1.00000
338 49     -1.00000
338 66     -1.00000
338 88     -1.00000
339 49     -1.00000
339 66     -1.00000
339 67     -1.00000
339 88     -1.00000
340 49     -1.00000
340 67     -1.00000
340 88     -1.00000
341 49     -1.00000
341 68     -1.00000
341 88     -1.00000
342 49     -1.00000
342 69     -1.00000
342 70     -1.00000
342 88     -1.00000
343 49     -1.00000
343 70     -1.00000
343 71     -1.00000
343 87     -1.00000
344 49     -1.00000
344 72     -1.00000
344 87     -1.00000
345 49     -1.00000
345 50     -1.00000
345 73     -1.00000
345 74     -1.00000
345 85     -1.00000
345 86     -1.00000
346 50     -1.00000
346 75     -1.00000
346 76     -1.00000
346 77     -1.00000
346 82     -1.00000
346 83     -1.00000
346 84     -1.00000
347 51     -1.00000
347 78     -1.00000
347 79     -1.00000
347 80     -1.00000
347 81     -1.00000
348 52     -1.00000
349 53     -1.00000
350 54     -1.00000
350 55     -1.00000
351 56     -1.00000
351 57     -1.00000
352 58     -1.00000
352 59     -1.00000
352 60     -1.00000
352 61     -1.00000
352 62     -1.00000
352 63     -1.00000
353 63     -1.00000
353 64     -1.00000
353 65     -1.00000
353 66     -1.00000
353 67     -1.00000
354 68     -1.00000
355 69     -1.00000
356 70     -1.00000
357 71     -1.00000
358 71     -1.00000
359 71     -1.00000
360 71     -1.00000
361 71     -1.00000
362 70     -1.00000
363 69     -1.00000
364 67     -1.00000
364 68     -1.00000
365 64     -1.00000
365 65     -1.00000
365 66     -1.00000
365 67     -1.00000
366 62     -1.00000
366 63     -1.00000
366 64     -1.00000
367 61     -1.00000
368 59     -1.00000
368 60     -1.00000
369 59     -1.00000
370 59     -1.00000
371 59     -1.00000
372 59     -1.00000
373 60     -1.00000
373 70     -1.00000
373 71     -1.00000
373 72     -1.00000
374 61     -1.00000
374 62     -1.00000
374 66     -1.00000
374 67     -1.00000
374 68     -1.00000
374 69     -1.00000
374 73     -1.00000
374 74     -1.00000
375 63     -1.00000
375 64     -1.00000
375 65     -1.00000
375 74     -1.00000
375 75     -1.00000
376 75     -1.00000
377 75     -1.00000
378 75     -1.00000
379 74     -1.00000
379 75     -1.00000
380 74     -1.00000
381 73     -1.00000
382 71     -1.00000
382 72     -1.00000
383 70     -1.00000
383 71     -1.00000
384 69     -1.00000
385 69     -1.00000
386 69     -1.00000
387 69     -1.00000
387 79     -1.00000
387 80     -1.00000
387 81     -1.00000
387 82     -1.00000
387 83     -1.00000
387 84     -1.00000
388 70     -1.00000
388 77     -1.00000
388 78     -1.00000
388 85     -1.00000
389 70     -1.00000
389 71     -1.00000
389 75     -1.00000
389 76     -1.00000
389 85     -1.00000
389 86     -1.00000
390 72     -1.00000
390 73     -1.00000
390 74     -1.00000
390 87     -1.00000
391 87     -1.00000
391 88     -1.00000
392 88     -1.00000
392 89     -1.00000
393 89     -1.00000
393 90     -1.00000
393 91     -1.00000
394 91     -1.00000
394 92     -1.00000
394 93     -1.00000
394 94     -1.00000
395 95     -1.00000
395 96     -1.00000
396 97     -1.00000
397 97     -1.00000
398 97     -1.00000
399 97     -1.00000
400 96     -1.00000
400 97     -1.00000
401 96     -1.00000
402 94     -1.00000
402 95     -1.00000
403 93     -1.00000
404 92     -1.00000
405 90     -1.00000
405 91     -1.00000
406 90     -1.00000
407 89     -1.00000
408 89     -1.00000
409 88     -1.00000
410 88     -1.00000
411 88     -1.00000
412 89     -1.00000
413 89     -1.00000
414 90     -1.00000
415 90     -1.00000
416 91     -1.00000
417 91     -1.00000
418 91     -1.00000
419 91     -1.00000
420 90     -1.00000
420 91     -1.00000
421 90     -1.00000
422 89     -1.00000
423 88     -1.00000
424 87     -1.00000
425 87     -1.00000
426 87     -1.00000
427 87     -1.00000
428 87     -1.00000
428 88     -1.00000
429 89     -1.00000
429 90     -1.00000
430 91     -1.00000
430 92     -1.00000
430 93     -1.00000
430 94     -1.00000
430 95     -1.00000
431 96     -1.00000
431 97     -1.00000
432 98     -1.00000
433 98     -1.00000
434 98     -1.00000
435 98     -1.00000
436 98     -1.00000
437 98     -1.00000
438 98     -1.00000
439 97     -1.00000
440 96     -1.00000
441 95     -1.00000
441 96     -1.00000
442 84     -1.00000
442 85     -1.00000
442 86     -1.00000
442 93     -1.00000
442 94     -1.00000
443 81     -1.00000
443 82     -1.00000
443 83     -1.00000
443 87     -1.00000
443 88     -1.00000
443 89     -1.00000
443 90     -1.00000
443 91     -1.00000
443 92     -1.00000
444 80     -1.00000
444 81     -1.00000
445 79     -1.00000
446 78     -1.00000
447 77     -1.00000
448 76     -1.00000
449 74     -1.00000
449 75     -1.00000
450 72     -1.00000
450 73     -1.00000
451 71     -1.00000
452 70     -1.00000
453 70     -1.00000
454 70     -1.00000
454 83     -1.00000
454 84     -1.00000
454 85     -1.00000
454 86     -1.00000
454 87     -1.00000
454 88     -1.00000
454 89     -1.00000
455 70     -1.00000
455 81     -1.00000
455 82     -1.00000
455 89     -1.00000
455 90     -1.00000
456 71     -1.00000
456 79     -1.00000
456 80     -1.00000
456 91     -1.00000
457 72     -1.00000
457 76     -1.00000
457 77     -1.00000
457 78     -1.00000
457 91     -1.00000
458 73     -1.00000
458 74     -1.00000
458 75     -1.00000
458 92     -1.00000
459 92     -1.00000
460 92     -1.00000
461 92     -1.00000
462 92     -1.00000
463 92     -1.00000
464 92     -1.00000
465 92     -1.00000
466 73     -1.00000
466 74     -1.00000
466 75     -1.00000
466 76     -1.00000
466 91     -1.00000
467 71     -1.00000
467 72     -1.00000
467 77     -1.00000
467 78     -1.00000
467 90     -1.00000
467 91     -1.00000
468 70     -1.00000
468 71     -1.00000
468 79     -1.00000
468 80     -1.00000
468 81     -1.00000
468 88     -1.00000
468 89     -1.00000
469 70     -1.00000
469 81     -1.00000
469 82     -1.00000
469 83     -1.00000
469 84     -1.00000
469 85     -1.00000
469 86     -1.00000
469 87     -1.00000
469 93     -1.00000
469 94     -1.00000
469 95     -1.00000
469 96     -1.00000
469 97     -1.00000
469 98     -1.00000
470 70     -1.00000
470 92     -1.00000
470 93     -1.00000
470 99     -1.00000
471 70     -1.00000
471 90     -1.00000
471 91     -1.00000
471 100     -1.00000
472 70     -1.00000
472 89     -1.00000
472 90     -1.00000
472 100     -1.00000
473 70     -1.00000
473 88     -1.00000
473 100     -1.00000
474 71     -1.00000
474 87     -1.00000
474 88     -1.00000
474 100     -1.00000
475 71     -1.00000
475 72     -1.00000
475 85     -1.00000
475 86     -1.00000
475 100     -1.00000
476 73     -1.00000
476 74     -1.00000
476 83     -1.00000
476 84     -1.00000
476 100     -1.00000
477 75     -1.00000
477 76     -1.00000
477 77     -1.00000
477 78     -1.00000
477 79     -1.00000
477 80     -1.00000
477 81     -1.00000
477 82     -1.00000
477 100     -1.00000
478 99     -1.00000
479 99     -1.00000
480 97     -1.00000
480 98     -1.00000
481 96     -1.00000
481 97     -1.00000
482 94     -1.00000
482 95     -1.00000
483 93     -1.00000
483 94     -1.00000
484 92     -1.00000
485 91     -1.00000
486 90     -1.00000
487 90     -1.00000
488 90     -1.00000
489 90     -1.00000
489 101     -1.00000
489 102     -1.00000
489 103     -1.00000
490 91     -1.00000
490 99     -1.00000
490 100     -1.00000
490 104     -1.00000
490 105     -1.00000
491 92     -1.00000
491 93     -1.00000
491 97     -1.00000
491 98     -1.00000
491 106     -1.00000
492 94     -1.00000
492 95     -1.00000
492 96     -1.00000
492 106     -1.00000
493 106     -1.00000
494 106     -1.00000
495 105     -1.00000
496 104     -1.00000
497 90     -1.00000
497 91     -1.00000
497 92     -1.00000
497 93     -1.00000
497 94     -1.00000
497 95     -1.00000
497 96     -1.00000
497 97     -1.00000
497 103     -1.00000
497 104     -1.00000
498 89     -1.00000
498 98     -1.00000
498 99     -1.00000
498 100     -1.00000
498 101     -1.00000
498 102     -1.00000
499 88     -1.00000
500 86     -1.00000
500 87     -1.00000
501 86     -1.00000
502 85     -1.00000
503 85     -1.00000
504 84     -1.00000
505 83     -1.00000
506 83     -1.00000
507 81     -1.00000
507 82     -1.00000
508 80     -1.00000
508 98     -1.00000
509 80     -1.00000
509 98     -1.00000
510 79     -1.00000
510 97     -1.00000
511 79     -1.00000
511 96     -1.00000
512 79     -1.00000
512 95     -1.00000
513 79     -1.00000
513 93     -1.00000
513 94     -1.00000
514 80     -1.00000
514 92     -1.00000
514 93     -1.00000
515 80     -1.00000
515 81     -1.00000
515 90     -1.00000
515 91     -1.00000
516 81     -1.00000
516 82     -1.00000
516 83     -1.00000
516 84     -1.00000
516 87     -1.00000
516 88     -1.00000
516 89     -1.00000
517 84     -1.00000
517 85     -1.00000
517 86     -1.00000
